salary,attrition,age,department,number_of_working_hours,gender,marital_status,job_satisfaction,environment_satisfaction,education,job_role,years_since_last_promotion,relationship_satisfaction,education_field,work_shift,years_of_experience,attendance,employment_status,distance_from_home,specializations,supervisor_name,employee_name,work_location,over_time,training_since_last_year
64700,No,43,Obstetrics and Gynecology,40,Male,Married,Medium,Very High,Bachelor,Nurse,4,High,Nursing,Rotating,9,90,Full-time,9.61,Emergency nursing,Jason Gulden,Kevin King,Chicago,Yes,3
78529,No,39,Oncology,40,Male,Married,Very High,Very High,Bachelor,Nurse,1,High,Nursing,Day,12,86,Full-time,12.8,Gerontological nursing,Dr. Rakesh Patel,Aaron Velez,Philadelphia,Yes,2
63000,No,36,Cardiology,40,Female,Single,High,Low,Bachelor,Nurse,4,Low,Nursing,Day,2,86,Full-time,14.0,Pediatric nursing,Alison,James Leanne,Houston,Yes,2
11000,No,31,Neonatal Intensive Care Unit,46,Male,Single,Very High,Medium,Bachelor,Nurse,5,Very High,Nursing,Day,5,82,Full-time,15.0,Mental health nursing,Allison Pope,Carlos Tillman,San Diego,No,0
18000,No,31,Medical-Surgical Unit,40,Male,Single,Very High,Medium,Master,Nurse,2,Very High,Nursing,Night,1,83,Full-time,19.83761,Public Health Nursing,Dr. Norton R.,Mr. Dante R.,Pheonix,No,3
59929,Yes,29,Intensive Care Unit,40,Male,Married,Very High,Medium,Master,Nurse,1,High,Nursing,Day,1,87,Contract,2.0,Orthopaedic nursing,Mr. Andrews,Anastasia Aden,New York,Yes,4
87500,Yes,52,Emergency Department,37,Male,Married,Medium,Low,Bachelor,Nurse,10,Low,Nursing,Rotating,20,89,Full-time,1.0,Cardiac nursing,Dr. John Whiteside,Dr. Edward Harvey,Los Angeles,No,2
74900,Yes,39,Surgical Ward,40,Male,Married,Low,Medium,Bachelor,Nurse,5,Very High,Nursing,Day,17,84,Contract,3.2,Labor and delivery,Todd Adams,Jenny Bolden,Washington,No,2
10000,Yes,30,Pediatrics,40,Male,Single,High,High,Master,Nurse,2,High,Nursing,Night,9,92,Full-time,2.3,Nurse Practitioner,Jedidiah Routh,Jacob Levin,Seattle,No,3
91749,No,25,Obstetrics and Gynecology,50,Female,Married,Low,High,Bachelor,Nurse,5,Very High,Nursing,Day,1,96,Full-time,2.4,Critical care nursing,Dr. Dana DuPont,Susan Siler,Philadelphia,Yes,3
56868,Yes,34,Oncology,56,Male,Married,Medium,Low,Bachelor,Nurse,1,Medium,Nursing,Night,0,88,Full-time,18.0,Emergency nursing,Alice Barnett,Adam Leach,Los Angeles,No,3
99196,Yes,42,Cardiology,40,Male,Single,Very High,Low,Bachelor,Nurse,6,Low,Nursing,Night,15,95,Full-time,12.0,Gerontological nursing,Dr. Jerry Baker,Dr. Donald Bell,Pheonix,No,3
73000,Yes,58,Neonatal Intensive Care Unit,40,Female,Married,High,Very High,Bachelor,Nurse,5,High,Nursing,Night,28,95,Full-time,13.0,Pediatric nursing,John,Alexandra Rice,Washington,No,2
34500,No,51,Medical-Surgical Unit,40,Male,Married,Low,High,Bachelor,Nurse,3,Very High,Nursing,Day,14,83,Full-time,11.3,Mental health nursing,Dr. William Bradley,Mr. Daryl Hickman,Seattle,No,6
20000,No,37,Intensive Care Unit,68,Male,Single,Low,Low,Bachelor,Nurse,6,Low,Nursing,Rotating,1,96,Full-time,7.2,Public Health Nursing,John Barnes,William Castillo,San Diego,No,5
10000,No,28,Emergency Department,40,Female,Single,Very High,High,Bachelor,Nurse,4,Medium,Nursing,Day,8,91,Full-time,4.9,Orthopaedic nursing,Nancy Davidson,Michelle Reed,New York,No,6
77879,No,35,Surgical Ward,37,Male,Single,Low,Very High,Bachelor,Nurse,4,Medium,Nursing,Day,1,90,Full-time,1.8,Cardiac nursing,Jessica Aguinaga,Owen Duane,Chicago,No,6
40000,No,33,Pediatrics,40,Female,Married,Very High,High,Bachelor,Nurse,3,Low,Nursing,Night,5,97,Full-time,5.386257285,Labor and delivery,Sheryl Walsh,Katherine Molina,Philadelphia,No,2
66205,No,33,Obstetrics and Gynecology,40,Male,Married,Low,Low,Bachelor,Nurse,4,Low,Nursing,Rotating,10,87,Full-time,2.0,Nurse Practitioner,Mr. John,Alessandro Bates,Los Angeles,No,3
23500,No,38,Oncology,40,Male,Married,Very High,High,Bachelor,Nurse,3,Very High,Nursing,Night,12,83,Contract,12.0,Critical care nursing,Debra Kline,Gregory Spohn,Seattle,Yes,2
97300,No,47,Cardiology,40,Male,Single,Very High,Very High,Master,Nurse,1,Low,Nursing,Night,11,88,Full-time,9.8,Emergency nursing,Gabriela M,Paulo Ferrari,Houston,No,5
31460,No,28,Neonatal Intensive Care Unit,40,Male,Married,Very High,Very High,Master,Nurse,5,Medium,Nursing,Day,4,89,Part-time,4.8,Gerontological nursing,Mr. Peter Hayes,Larry Breen,Pheonix,No,1
64700,No,39,Medical-Surgical Unit,40,Female,Married,Very High,Low,Bachelor,Nurse,1,High,Nursing,Day,6,96,Full-time,4.103015625,Pediatric nursing,Kathryn Lopez,Bonnie Cline,Washington,Yes,4
78529,No,45,Intensive Care Unit,40,Female,Married,Low,Low,Master,Nurse,3,Medium,Nursing,Night,2,94,Full-time,10.9,Mental health nursing,Dr. Anna Roussel,Emily Watson,San Diego,Yes,2
63000,No,34,Emergency Department,40,Male,Single,High,Low,Bachelor,Nurse,11,High,Nursing,Day,15,91,Full-time,3.2,Public Health Nursing,Sarah Mills,Brian Yang,New York,No,6
11000,Yes,36,Surgical Ward,40,Female,Single,High,Very High,Bachelor,Nurse,1,High,Nursing,Day,3,88,Full-time,11.7,Orthopaedic nursing,Dr. Katherine M. Lowe,Jennifer C. Cummings,Chicago,No,2
18000,No,32,Pediatrics,40,Male,Divorced,High,Low,Bachelor,Nurse,4,Medium,Nursing,Rotating,10,91,Full-time,15.9,Cardiac nursing,Joe,James Meyers,Seattle,No,1
59929,Yes,55,Obstetrics and Gynecology,40,Male,Single,Medium,Very High,Bachelor,Nurse,1,Medium,Nursing,Night,8,89,Part-time,12.6,Labor and delivery,John,Michael Koch,San Diego,Yes,2
87500,Yes,31,Oncology,45,Female,Married,Medium,High,Master,Nurse,2,Low,Nursing,Night,9,91,Full-time,11.0,Nurse Practitioner,Joe,Sara Yu,Los Angeles,Yes,0
74900,No,37,Cardiology,40,Female,Married,Very High,Very High,Master,Nurse,7,High,Nursing,Rotating,11,93,Full-time,2.1,Critical care nursing,Joe Akin,Bethany Akin,Washington,Yes,4
10000,Yes,38,Neonatal Intensive Care Unit,40,Male,Single,Low,Medium,Master,Nurse,9,Low,Nursing,Night,2,91,Full-time,12.7,Emergency nursing,Billy Kastens,Leo Gutierrez,Chicago,No,3
91749,Yes,39,Medical-Surgical Unit,40,Male,Married,High,Very High,Bachelor,Nurse,8,Very High,Nursing,Night,13,91,Full-time,23.787,Gerontological nursing,Dr. Dexter Porter,Ron Dotson,Philadelphia,No,2
56868,No,38,Intensive Care Unit,41,Male,Married,High,High,Bachelor,Nurse,4,High,Nursing,Rotating,15,85,Full-time,12.0,Pediatric nursing,Michael Gustafson,Joseph Mills,Pheonix,No,2
99196,No,33,Emergency Department,40,Male,Married,Low,High,Master,Nurse,4,Very High,Nursing,Night,3,87,Part-time,3.9,Mental health nursing,Dr. Maureen Schneider,Dr. Benjamin Kolstad,New York,Yes,3
73000,No,48,Surgical Ward,40,Male,Married,High,Medium,Bachelor,Nurse,3,Medium,Nursing,Rotating,12,75,Contract,6.79255103,Public Health Nursing,Dr. Stephan,Dr. James,Houston,No,2
34500,Yes,40,Pediatrics,40,Male,Single,Very High,Very High,PhD,Nurse,6,High,Nursing,Day,2,92,Contract,5.0,Orthopaedic nursing,Bradley Grover,David Kautzky,New York,No,6
20000,No,34,Obstetrics and Gynecology,40,Male,Divorced,High,Very High,Bachelor,Nurse,16,Low,Nursing,Night,19,85,Full-time,1.5,Cardiac nursing,Mr. Christon Magers,Mr. Derek Dillon,Chicago,No,2
10000,No,43,Oncology,40,Male,Married,Medium,Medium,Bachelor,Nurse,1,High,Nursing,Night,15,87,Contract,4.1,Labor and delivery,Ms. Shannon Kassulke,Mr. Jeremiah Schroeder,Seattle,No,4
77879,Yes,28,Cardiology,37,Male,Married,Medium,High,Bachelor,Nurse,8,High,Nursing,Rotating,8,90,Contract,14.2,Nurse Practitioner,Michael Parker,Robert Hogan,Pheonix,No,3
40000,Yes,38,Neonatal Intensive Care Unit,40,Female,Married,Medium,Very High,Bachelor,Nurse,9,High,Nursing,Day,11,88,Full-time,11.1,Critical care nursing,Ava Denton,Rachel Carey,Philadelphia,No,6
66205,No,36,Medical-Surgical Unit,40,Female,Single,High,Very High,Bachelor,Nurse,5,High,Nursing,Rotating,11,86,Full-time,2.9,Emergency nursing,Mrs. Percy Dejesus,Mrs. Hanna Rankin,San Diego,Yes,2
23500,Yes,31,Intensive Care Unit,45,Male,Married,High,Low,Bachelor,Nurse,10,Medium,Nursing,Rotating,2,87,Contract,1.0,Gerontological nursing,Nancy Davidson,Jeff Turner,Houston,No,3
97300,No,43,Emergency Department,51,Female,Married,High,Medium,Bachelor,Nurse,5,High,Nursing,Rotating,9,84,Contract,4.2,Pediatric nursing,Ms. Solomon Fowler,Ms. Kennedy Gillespie,Chicago,No,2
31460,No,37,Surgical Ward,40,Male,Single,Medium,Very High,Master,Nurse,1,Low,Nursing,Night,11,85,Full-time,19.4,Mental health nursing,Emmanuel A,Jocelyn Demarest,San Diego,No,3
64700,No,34,Pediatrics,40,Male,Married,High,Low,Bachelor,Nurse,4,High,Nursing,Day,4,77,Full-time,7.6,Public Health Nursing,Sonja,Michael Ferguson,Los Angeles,No,1
78529,Yes,43,Obstetrics and Gynecology,37,Female,Single,High,Low,Bachelor,Nurse,5,Very High,Nursing,Day,17,81,Contract,3.1,Orthopaedic nursing,Edward,Darlene Holloway,Philadelphia,No,1
63000,Yes,35,Oncology,40,Female,Single,Low,Very High,Bachelor,Nurse,10,High,Nursing,Rotating,10,83,Full-time,6.8,Cardiac nursing,John,Robert White,Houston,Yes,3
11000,No,33,Cardiology,40,Female,Married,Very High,Very High,Bachelor,Nurse,4,Low,Nursing,Night,1,85,Full-time,5.0,Labor and delivery,Danya Roberts,Wendell Berry,Phoenix,No,3
18000,No,35,Neonatal Intensive Care Unit,40,Female,Single,Medium,High,Bachelor,Nurse,4,Low,Nursing,Day,2,85,Full-time,1.2,Nurse Practitioner,Dr. Mitchell Warner,Swapnil Singh,New York,No,3
59929,Yes,47,Medical-Surgical Unit,37,Male,Married,High,Very High,Master,Nurse,7,High,Nursing,Night,7,82,Full-time,10.0,Critical care nursing,Larry Evans,Vanessa Shields,Los Angeles,Yes,3
87500,No,33,Intensive Care Unit,40,Female,Single,High,Very High,Bachelor,Nurse,2,Very High,Nursing,Night,2,98,Full-time,5.29919,Emergency nursing,Debbie,Karen Ryan,Chicago,No,2
74900,No,40,Emergency Department,40,Male,Married,High,Medium,Bachelor,Nurse,10,Medium,Nursing,Day,7,89,Full-time,12.29218874,Gerontological nursing,Dr. Martin Gonzalez,Mr. Carlos Ferry,Houston,No,5
10000,No,30,Surgical Ward,40,Male,Single,Very High,Medium,Bachelor,Nurse,7,Low,Nursing,Night,1,86,Full-time,18.6,Pediatric nursing,Ralph Eighmy,Gene Jasik,Phoenix,Yes,6
91749,No,38,Pediatrics,40,Female,Married,Medium,High,Bachelor,Nurse,7,High,Nursing,Day,4,86,Full-time,14.9,Mental health nursing,Dr. L. A. Thomas,Dr. K. O. Huffman,San Diego,No,3
56868,No,39,Obstetrics and Gynecology,40,Male,Married,Very High,Low,Master,Nurse,3,High,Nursing,Rotating,3,86,Full-time,19.0,Public Health Nursing,Dr. Nancy Carmichael,Mr. Nithin Kumar,New York,No,3
99196,No,31,Oncology,40,Male,Married,Medium,Medium,Bachelor,Nurse,1,Medium,Nursing,Day,3,91,Full-time,11.1,Orthopaedic nursing,Andrew Fuller,Jim Stevens,Philadelphia,No,2
73000,Yes,29,Cardiology,40,Male,Single,Very High,Low,Bachelor,Nurse,3,Low,Nursing,Night,2,90,Full-time,12.6,Cardiac nursing,SRINIVAS KRISHNA MOORTHY,SANKARAPPA S,San Diego,No,2
34500,No,47,Neonatal Intensive Care Unit,37,Male,Married,High,Medium,Bachelor,Nurse,7,Low,Nursing,Night,21,85,Full-time,14.6,Labor and delivery,Amy,Dayna Johnson,Philadelphia,No,3
20000,No,37,Medical-Surgical Unit,40,Male,Married,Very High,High,Bachelor,Nurse,8,High,Nursing,Day,10,84,Full-time,14.0,Nurse Practitioner,Daniel Berger,Ellen Dickens,Chicago,No,3
10000,No,32,Intensive Care Unit,40,Female,Married,Very High,High,Bachelor,Nurse,2,Low,Nursing,Day,7,86,Part-time,1.2,Critical care nursing,Mr. Joseph Hochman,Jennifer Gentry,Pheonix,Yes,2
77879,Yes,49,Emergency Department,37,Male,Divorced,High,Low,Bachelor,Nurse,16,Medium,Nursing,Rotating,3,90,Part-time,14.0,Emergency nursing,Mona Akutagawa,Linda Wehner,New York,Yes,3
40000,Yes,36,Surgical Ward,40,Male,Married,Very High,Low,Bachelor,Nurse,1,Medium,Nursing,Day,6,94,Full-time,7.2,Gerontological nursing,Mr. Robert Cox,Josephine Goodwin,Houston,No,3
66205,No,46,Pediatrics,48,Male,Married,Very High,Medium,Bachelor,Nurse,8,High,Nursing,Night,2,89,Contract,1.3,Pediatric nursing,Kimberly Young,Patrick Stokes,Los Angeles,Yes,2
23500,No,35,Obstetrics and Gynecology,40,Female,Single,Low,High,Bachelor,Nurse,7,Very High,Nursing,Night,13,92,Full-time,3.2,Mental health nursing,Jennifer Wen,Kristine Alvarez,Chicago,Yes,6
97300,Yes,40,Oncology,37,Female,Married,Very High,Very High,Bachelor,Nurse,4,High,Nursing,Night,10,92,Full-time,2.0,Public Health Nursing,Mary Wheeler,Julie James,Philadelphia,No,3
31460,No,41,Cardiology,40,Male,Single,Low,Very High,Bachelor,Nurse,1,Low,Nursing,Rotating,10,93,Full-time,4.3,Orthopaedic nursing,Mr. John Hutchins,Mr. Armand Jaskolski,Houston,No,3
64700,No,32,Neonatal Intensive Care Unit,40,Male,Married,Very High,Low,Bachelor,Nurse,2,High,Nursing,Rotating,19,100,Full-time,3.2,Cardiac nursing,Michael Kramer,Eric Schmidt,San Diego,No,2
78529,No,27,Medical-Surgical Unit,40,Male,Married,Medium,Very High,Bachelor,Nurse,4,Medium,Nursing,Day,6,84,Full-time,1.0,Labor and delivery,Frank,Ryan Sutton,Pheonix,No,3
63000,No,30,Intensive Care Unit,40,Male,Single,High,High,Bachelor,Nurse,3,Low,Nursing,Day,3,87,Part-time,2.0,Nurse Practitioner,Cheryl Peterson,Theresa Donaldson,New York,No,2
11000,No,42,Emergency Department,40,Male,Married,Very High,Low,Bachelor,Nurse,5,Medium,Nursing,Day,12,90,Full-time,8.1,Critical care nursing,Maria Ramirez,Richard Carroll,Los Angeles,Yes,3
18000,No,36,Surgical Ward,41,Male,Married,High,Low,Bachelor,Nurse,6,Low,Nursing,Night,8,84,Full-time,6.8,Emergency nursing,Dr. Bartholomew Le,Dhruba Basu,Washington,No,2
59929,No,38,Pediatrics,40,Male,Married,High,Very High,Bachelor,Nurse,1,Very High,Nursing,Day,4,83,Full-time,10.7,Gerontological nursing,Kevin Reynolds,Anne Lockhart,Seattle,No,4
87500,No,36,Obstetrics and Gynecology,40,Male,Single,Medium,Low,Bachelor,Nurse,4,High,Nursing,Rotating,3,98,Full-time,7.5,Pediatric nursing,Karin Schnabel,Jennifer Tillman,Philadelphia,No,3
74900,Yes,37,Oncology,40,Female,Married,High,Very High,PhD,Nurse,4,Very High,Nursing,Night,4,89,Full-time,1.93,Mental health nursing,Dr. Welch,Dr. Watsica,Los Angeles,No,2
10000,No,35,Cardiology,40,Male,Single,Very High,Very High,Bachelor,Nurse,7,Low,Nursing,Rotating,5,97,Full-time,10.9,Public Health Nursing,Jerome Severson,Melvin Bailey,Pheonix,No,4
91749,No,31,Neonatal Intensive Care Unit,40,Female,Married,Medium,High,PhD,Nurse,3,High,Nursing,Day,1,96,Full-time,6.5,Orthopaedic nursing,Kimberly Miller,Nathalie Cunningham,Washington,No,5
56868,Yes,24,Medical-Surgical Unit,40,Male,Single,Low,Very High,Master,Nurse,1,Very High,Nursing,Day,4,92,Full-time,2.0,Cardiac nursing,James Berry,James Berry,Seattle,No,4
99196,No,31,Intensive Care Unit,40,Female,Single,Very High,High,Bachelor,Nurse,2,High,Nursing,Night,4,89,Full-time,1.7,Labor and delivery,Roger Latham,Kimberly Latham,San Diego,Yes,2
73000,Yes,35,Emergency Department,40,Male,Married,Very High,Low,Bachelor,Nurse,7,High,Nursing,Night,4,86,Contract,1.2,Nurse Practitioner,Dr. Eleanor Pena,Luke Bjork,New York,No,1
34500,Yes,40,Surgical Ward,40,Male,Single,High,Medium,Bachelor,Nurse,5,Very High,Nursing,Night,10,85,Full-time,21.75,Critical care nursing,Tanuja Reddy,Ethan Smith,Chicago,No,3
20000,Yes,43,Pediatrics,37,Male,Divorced,Very High,Medium,Bachelor,Nurse,1,Low,Nursing,Night,11,94,Full-time,2.272445553,Emergency nursing,Kathryn Stokes,Jarrod Ernst,Philadelphia,No,2
10000,No,50,Obstetrics and Gynecology,40,Male,Married,High,Very High,Master,Nurse,0,High,Nursing,Night,14,91,Full-time,12.0,Gerontological nursing,Steven,Fred Hall,Los Angeles,No,3
77879,Yes,37,Oncology,40,Male,Single,High,High,Master,Nurse,0,Very High,Nursing,Day,6,85,Full-time,4.8,Pediatric nursing,Mr. Brendan Desmond,Mr. William Schmidt,Seattle,No,2
40000,No,37,Cardiology,40,Female,Married,High,High,Bachelor,Nurse,1,Very High,Nursing,Day,4,90,Full-time,9.9,Mental health nursing,Tina Patton,Cassandra Vega,Houston,Yes,2
66205,No,34,Neonatal Intensive Care Unit,40,Male,Single,High,High,Master,Nurse,15,Medium,Nursing,Day,12,89,Full-time,21.0,Public Health Nursing,Karen Morrison,Morgan Palmer,Pheonix,No,2
23500,No,39,Medical-Surgical Unit,40,Male,Single,Very High,High,Master,Nurse,3,Very High,Nursing,Day,5,92,Full-time,8.635196213,Orthopaedic nursing,Dr. B. Kirby,Javier Cervantes,Washington,No,5
97300,Yes,38,Intensive Care Unit,40,Female,Married,Medium,Very High,PhD,Nurse,1,Low,Nursing,Day,11,87,Full-time,1.4,Cardiac nursing,Bernadette Moore,Mary McDonald,San Diego,Yes,2
31460,No,50,Emergency Department,40,Male,Married,Low,Very High,Master,Nurse,7,Medium,Nursing,Night,27,85,Full-time,1.0,Labor and delivery,Sandy Hamill,Robert Connors,New York,No,3
64700,Yes,38,Surgical Ward,40,Female,Married,Low,Very High,Bachelor,Nurse,3,Medium,Nursing,Rotating,1,87,Contract,8.0,Nurse Practitioner,Mary,Matthew Kramer,Chicago,Yes,3
78529,Yes,34,Pediatrics,40,Female,Single,Very High,Medium,Bachelor,Nurse,2,Low,Nursing,Rotating,9,91,Part-time,8.5,Critical care nursing,Dr. Sarah S.,Crystal A. Grady,Seattle,No,2
63000,No,44,Obstetrics and Gynecology,40,Male,Married,Low,Medium,Master,Nurse,12,Medium,Nursing,Day,12,87,Full-time,7.9,Emergency nursing,Dr. Berger,Dr. Steele,San Diego,No,2
11000,No,35,Oncology,40,Male,Married,High,Very High,Bachelor,Nurse,2,Very High,Nursing,Night,8,85,Full-time,1.3,Gerontological nursing,Lori Mauldin,Robert Chavez,Los Angeles,No,2
18000,Yes,57,Cardiology,40,Male,Married,Very High,High,Bachelor,Nurse,10,High,Nursing,Day,22,95,Full-time,4.0,Pediatric nursing,Dr. James S.,Mrs. Amanda R.,Washington,No,3
59929,No,58,Neonatal Intensive Care Unit,40,Male,Married,Low,Very High,Bachelor,Nurse,8,Low,Nursing,Day,11,93,Contract,1.8,Mental health nursing,Mrs. Jane Canady,Mr. Derrick Patterson,Chicago,No,5
87500,No,32,Medical-Surgical Unit,56,Male,Single,Medium,Medium,Bachelor,Nurse,6,Medium,Nursing,Rotating,6,93,Full-time,10.76,Public Health Nursing,Brenda Phipps,David Chambers,Philadelphia,Yes,0
74900,Yes,33,Intensive Care Unit,40,Male,Divorced,Medium,Very High,Bachelor,Nurse,5,Very High,Nursing,Night,7,90,Full-time,12.9,Orthopaedic nursing,Francesca Rumbaugh,Dana Baugh,Pheonix,No,3
10000,No,43,Emergency Department,40,Male,Married,High,Medium,Bachelor,Nurse,1,Low,Nursing,Rotating,1,95,Full-time,9.2,Cardiac nursing,Dr. Zackery Burley,Dr. Theodore Hodgins,New York,No,3
91749,No,42,Surgical Ward,40,Male,Married,Very High,Medium,Bachelor,Nurse,7,1,Nursing,Night,1,90,Full-time,6.1,Labor and delivery,Tiffany,Jerod Wilkinson,Houston,Yes,2
56868,No,28,Pediatrics,40,Male,Single,Medium,High,Master,Nurse,5,7,Nursing,Rotating,1,83,Full-time,13.0,Nurse Practitioner,Dr. Jeffrey White,Martin Johnson,New York,Yes,4
99196,No,43,Obstetrics and Gynecology,40,Male,Married,High,High,Bachelor,Nurse,11,5,Nursing,Night,14,83,Part-time,12.5,Critical care nursing,Alison O'Keefe,Jacqueline D'Cunha,Chicago,Yes,2
73000,No,27,Oncology,40,Female,Single,High,Low,Bachelor,Nurse,1,7,Nursing,Rotating,4,87,Full-time,2.0,Emergency nursing,Luna Bauer,Melanie Oliver,Seattle,Yes,1
34500,No,34,Cardiology,40,Male,Married,Medium,Low,Bachelor,Nurse,1,4,Nursing,Day,11,100,Full-time,23.4,Gerontological nursing,Bradford M.,Paige Gacek,Pheonix,No,6
20000,Yes,31,Neonatal Intensive Care Unit,40,Male,Single,Very High,Medium,Bachelor,Nurse,8,3,Nursing,Night,2,89,Full-time,8.1,Pediatric nursing,Melanie Shackelford,Brian Scandora,Philadelphia,Yes,3
10000,Yes,38,Medical-Surgical Unit,40,Male,Married,Low,High,Bachelor,Nurse,5,4,Nursing,Night,8,80,Full-time,1.7,Mental health nursing,Dr. Patricia Schaefer,Mr. Anirudhit Haley,San Diego,No,3
77879,No,53,Intensive Care Unit,40,Female,Married,High,Very High,Master,Nurse,1,8,Nursing,Day,10,87,Part-time,7.2,Public Health Nursing,Lynette Gunderson,Tammy Fritsch,Houston,Yes,5
40000,Yes,57,Emergency Department,40,Male,Married,High,Very High,Bachelor,Nurse,0,2,Nursing,Day,25,88,Full-time,20.2,Orthopaedic nursing,Lindsay Voyce,Natalie Edwards,Chicago,No,2
66205,Yes,29,Surgical Ward,40,Female,Single,High,Low,Bachelor,Nurse,0,1,Nursing,Rotating,2,90,Full-time,3.1,Cardiac nursing,Carolyn Howard,Megan Lewis,San Diego,Yes,6
23500,No,33,Pediatrics,37,Male,Married,Medium,Very High,Bachelor,Nurse,1,1,Nursing,Day,119,94,Contract,14.0,Labor and delivery,John,Michael Coleman,Los Angeles,No,3
163245,No,43,Pharmacy Department,40,Male,Single,High,High,Bachelor,Pharmacist,4,2,Pharmacy,Night,13,91,Full-time,10.9,Ambulatory care,Amy,Tammy Borges,Philadelphia,No,3
230632,No,37,Clinical Pharmacy,40,Male,Married,High,Low,Bachelor,Pharmacist,10,1,Pharmacy,Day,2,86,Part-time,12.0,Critical care pharmacy,Janet Lowe,Ralph Wood,Houston,No,4
156300,Yes,37,Inpatient Pharmacy,40,Female,Married,Very High,Low,PhD,Pharmacist,3,2,Pharmacy,Day,1,87,Full-time,38.6,Nuclear pharmacy,Dr. Kala,Mrs. Niranjana,Phoenix,No,6
362530,Yes,49,Outpatient Pharmacy,40,Female,Single,High,Very High,Bachelor,Pharmacist,9,3,Pharmacy,Day,11,95,Full-time,9.7,Nutrition support pharmacy,Janet,Alison Derrick,New York,No,2
456230,Yes,30,Oncology Pharmacy,39,Male,Married,Low,Low,Bachelor,Pharmacist,5,2,Pharmacy,Rotating,1,99,Part-time,16.01,Oncology pharmacy,Sara,Brynne Shaw,Los Angeles,No,3
120000,Yes,41,Pediatrics Pharmacy,40,Male,Single,Medium,Very High,Master,Pharmacist,2,1,Pharmacy,Night,10,87,Full-time,2.0,Pediatric pharmacy,Jennifer Gray,Pamela Chou,Chicago,Yes,3
653200,No,29,Critical Care Pharmacy,40,Male,Married,Very High,Very High,Bachelor,Pharmacist,1,2,Pharmacy,Night,1,87,Full-time,16.7,Pharmacotherapy,Mrs. Deirdre D&#39;Amico,Mr. Lance Bare,Houston,Yes,3
456930,No,56,Emergency Medicine Pharmacy,40,Male,Married,Very High,High,Bachelor,Pharmacist,1,2,Pharmacy,Night,3,87,Contract,1.0,Psychiatric pharmacy,William Barlow,Robert Coleman,Phoenix,No,3
123000,Yes,38,Infectious Disease Pharmacy,40,Male,Married,Very High,Very High,Bachelor,Pharmacist,1,4,Pharmacy,Night,11,88,Part-time,19.0,Ambulatory care,Dr. Trevor Taylor,Michael Dunn,San Diego,No,2
